work_id,demo_anonymous_id,work_type,financial_year,sanctioned_amount_inr,peer_count,peer_median_inr,peer_q1_inr,peer_q3_inr,cost_ratio_to_median,cost_score,cost_flag,cost_explanation
WS/MP18127/2026-2027/253688,ND-WRK-1207,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/253687,ND-WRK-1206,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/253686,ND-WRK-1205,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/253685,ND-WRK-1204,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/253684,ND-WRK-1203,Normal/Others,2026-2027,800000.0,683,1000000.0,700000.0,1000000.0,0.8,0.0,False,"Sanctioned amount ₹800,000 is 0.80× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/253683,ND-WRK-1202,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274240,ND-WRK-1234,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274239,ND-WRK-1233,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274237,ND-WRK-1232,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274236,ND-WRK-1231,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274235,ND-WRK-1230,Normal/Others,2026-2027,799000.0,683,1000000.0,700000.0,1000000.0,0.8,0.0,False,"Sanctioned amount ₹799,000 is 0.80× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274234,ND-WRK-1229,Normal/Others,2026-2027,950000.0,683,1000000.0,700000.0,1000000.0,0.95,0.0,False,"Sanctioned amount ₹950,000 is 0.95× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274233,ND-WRK-1228,Normal/Others,2026-2027,950000.0,683,1000000.0,700000.0,1000000.0,0.95,0.0,False,"Sanctioned amount ₹950,000 is 0.95× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274232,ND-WRK-1227,Normal/Others,2026-2027,950000.0,683,1000000.0,700000.0,1000000.0,0.95,0.0,False,"Sanctioned amount ₹950,000 is 0.95× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274231,ND-WRK-1226,Normal/Others,2026-2027,950000.0,683,1000000.0,700000.0,1000000.0,0.95,0.0,False,"Sanctioned amount ₹950,000 is 0.95× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274229,ND-WRK-1225,Normal/Others,2026-2027,700000.0,683,1000000.0,700000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹700,000 is 0.70× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274228,ND-WRK-1224,Normal/Others,2026-2027,999000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274227,ND-WRK-1223,Normal/Others,2026-2027,900000.0,683,1000000.0,700000.0,1000000.0,0.9,0.0,False,"Sanctioned amount ₹900,000 is 0.90× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274226,ND-WRK-1222,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274225,ND-WRK-1221,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274224,ND-WRK-1220,Normal/Others,2026-2027,700000.0,683,1000000.0,700000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹700,000 is 0.70× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/274223,ND-WRK-1219,Normal/Others,2026-2027,700000.0,683,1000000.0,700000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹700,000 is 0.70× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/235609,ND-WRK-1250,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/231489,ND-WRK-1249,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/231487,ND-WRK-1248,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/231485,ND-WRK-1247,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/220027,ND-WRK-1246,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/217864,ND-WRK-1245,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/217863,ND-WRK-1244,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/217820,ND-WRK-1243,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/217811,ND-WRK-1242,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/217799,ND-WRK-1241,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/217790,ND-WRK-1240,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/217789,ND-WRK-1239,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/214175,ND-WRK-1238,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/211848,ND-WRK-1237,Normal/Others,2026-2027,999000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹999,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/277138,ND-WRK-1236,Normal/Others,2026-2027,990000.0,683,1000000.0,700000.0,1000000.0,0.99,0.0,False,"Sanctioned amount ₹990,000 is 0.99× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18127/2026-2027/277131,ND-WRK-1235,Normal/Others,2026-2027,700000.0,683,1000000.0,700000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹700,000 is 0.70× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18129/2026-2027/186077,ND-WRK-1266,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18129/2026-2027/185933,ND-WRK-1265,Repair and Renovation,2026-2027,1000000.0,3,,,,,0.0,False,Insufficient comparable works: 3 peers.
WS/MP18129/2025-2026/186533,ND-WRK-1264,Normal/Others,2025-2026,999348.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,348 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186532,ND-WRK-1263,Normal/Others,2025-2026,999999.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,999 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186531,ND-WRK-1262,Normal/Others,2025-2026,999985.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,985 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186530,ND-WRK-1261,Normal/Others,2025-2026,999995.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,995 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186068,ND-WRK-1260,Normal/Others,2025-2026,999992.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,992 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186064,ND-WRK-1259,Normal/Others,2025-2026,999203.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,203 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186062,ND-WRK-1258,Normal/Others,2025-2026,999860.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,860 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186061,ND-WRK-1257,Normal/Others,2025-2026,999199.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,199 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186060,ND-WRK-1256,Normal/Others,2025-2026,999812.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,812 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186058,ND-WRK-1255,Normal/Others,2025-2026,999337.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,337 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186052,ND-WRK-1254,Normal/Others,2025-2026,999965.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,965 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2025-2026/186051,ND-WRK-1253,Normal/Others,2025-2026,999962.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,962 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18128/2026-2027/238454,ND-WRK-1252,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18128/2026-2027/238452,ND-WRK-1251,Normal/Others,2026-2027,750000.0,683,1000000.0,700000.0,1000000.0,0.75,0.0,False,"Sanctioned amount ₹750,000 is 0.75× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2025-2026/188626,ND-WRK-1282,Normal/Others,2025-2026,692000.0,1573,990000.0,500000.0,1000000.0,0.7,0.0,False,"Sanctioned amount ₹692,000 is 0.70× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/188625,ND-WRK-1281,Normal/Others,2025-2026,766000.0,1573,990000.0,500000.0,1000000.0,0.77,0.0,False,"Sanctioned amount ₹766,000 is 0.77× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/188624,ND-WRK-1280,Normal/Others,2025-2026,600000.0,1573,990000.0,500000.0,1000000.0,0.61,0.0,False,"Sanctioned amount ₹600,000 is 0.61× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/188623,ND-WRK-1279,Normal/Others,2025-2026,999000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/186418,ND-WRK-1278,Normal/Others,2025-2026,990030.0,1573,990000.0,500000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹990,030 is 1.00× the peer median ₹990,000 across 1573 comparable works."
WS/MP18130/2026-2027/280871,ND-WRK-1277,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18130/2026-2027/247469,ND-WRK-1276,Normal/Others,2026-2027,1200000.0,683,1000000.0,700000.0,1000000.0,1.2,0.0,False,"Sanctioned amount ₹1,200,000 is 1.20× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18130/2026-2027/247462,ND-WRK-1275,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18130/2026-2027/231014,ND-WRK-1274,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18130/2026-2027/216598,ND-WRK-1273,Repair and Renovation,2026-2027,1000000.0,3,,,,,0.0,False,Insufficient comparable works: 3 peers.
WS/MP18130/2025-2026/253453,ND-WRK-1272,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18129/2026-2027/186084,ND-WRK-1271,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18129/2026-2027/186082,ND-WRK-1270,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18129/2026-2027/186080,ND-WRK-1269,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18129/2026-2027/186079,ND-WRK-1268,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18129/2026-2027/186078,ND-WRK-1267,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2025-2026/206354,ND-WRK-1298,Normal/Others,2025-2026,1500000.0,1573,990000.0,500000.0,1000000.0,1.52,0.0,False,"Sanctioned amount ₹1,500,000 is 1.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206353,ND-WRK-1297,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/200907,ND-WRK-1296,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/200905,ND-WRK-1295,Normal/Others,2025-2026,1500000.0,1573,990000.0,500000.0,1000000.0,1.52,0.0,False,"Sanctioned amount ₹1,500,000 is 1.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/200890,ND-WRK-1294,Normal/Others,2025-2026,999000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/200889,ND-WRK-1293,Normal/Others,2025-2026,999000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/193711,ND-WRK-1292,Normal/Others,2025-2026,499868.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹499,868 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/193710,ND-WRK-1291,Trust and Society,2025-2026,3500000.0,17,1000000.0,1000000.0,2500000.0,3.5,0.0,False,"Sanctioned amount ₹3,500,000 is 3.50× the peer median ₹1,000,000 across 17 comparable works."
WS/MP18131/2025-2026/191838,ND-WRK-1290,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/191837,ND-WRK-1289,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/191835,ND-WRK-1288,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/191833,ND-WRK-1287,Normal/Others,2025-2026,999686.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,686 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/188631,ND-WRK-1286,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/188630,ND-WRK-1285,Normal/Others,2025-2026,496905.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹496,905 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/188629,ND-WRK-1284,Normal/Others,2025-2026,474974.0,1573,990000.0,500000.0,1000000.0,0.48,0.0,False,"Sanctioned amount ₹474,974 is 0.48× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/188628,ND-WRK-1283,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/248909,ND-WRK-1315,Trust and Society,2025-2026,1000000.0,17,1000000.0,1000000.0,2500000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 17 comparable works."
WS/MP18131/2025-2026/248885,ND-WRK-1314,Normal/Others,2025-2026,800000.0,1573,990000.0,500000.0,1000000.0,0.81,0.0,False,"Sanctioned amount ₹800,000 is 0.81× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/248884,ND-WRK-1313,Normal/Others,2025-2026,700000.0,1573,990000.0,500000.0,1000000.0,0.71,0.0,False,"Sanctioned amount ₹700,000 is 0.71× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/248882,ND-WRK-1312,Normal/Others,2025-2026,600000.0,1573,990000.0,500000.0,1000000.0,0.61,0.0,False,"Sanctioned amount ₹600,000 is 0.61× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/245063,ND-WRK-1311,Normal/Others,2025-2026,999000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹999,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/245062,ND-WRK-1310,Normal/Others,2025-2026,1500000.0,1573,990000.0,500000.0,1000000.0,1.52,0.0,False,"Sanctioned amount ₹1,500,000 is 1.52× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/234166,ND-WRK-1309,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/234161,ND-WRK-1308,Normal/Others,2025-2026,600000.0,1573,990000.0,500000.0,1000000.0,0.61,0.0,False,"Sanctioned amount ₹600,000 is 0.61× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206367,ND-WRK-1307,Normal/Others,2025-2026,300000.0,1573,990000.0,500000.0,1000000.0,0.3,0.0,False,"Sanctioned amount ₹300,000 is 0.30× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206363,ND-WRK-1306,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206361,ND-WRK-1305,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206360,ND-WRK-1304,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206359,ND-WRK-1303,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206357,ND-WRK-1301,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206356,ND-WRK-1300,Normal/Others,2025-2026,150000.0,1573,990000.0,500000.0,1000000.0,0.15,0.0,False,"Sanctioned amount ₹150,000 is 0.15× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/206355,ND-WRK-1299,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2026-2027/273604,ND-WRK-1332,Normal/Others,2026-2027,799728.0,683,1000000.0,700000.0,1000000.0,0.8,0.0,False,"Sanctioned amount ₹799,728 is 0.80× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2026-2027/255345,ND-WRK-1331,Normal/Others,2026-2027,499000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹499,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2026-2027/255334,ND-WRK-1330,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2026-2027/200906,ND-WRK-1328,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2026-2027/200893,ND-WRK-1327,Normal/Others,2026-2027,800000.0,683,1000000.0,700000.0,1000000.0,0.8,0.0,False,"Sanctioned amount ₹800,000 is 0.80× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2026-2027/200892,ND-WRK-1326,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2026-2027/188632,ND-WRK-1325,Normal/Others,2026-2027,1000000.0,683,1000000.0,700000.0,1000000.0,1.0,0.0,False,"Sanctioned amount ₹1,000,000 is 1.00× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2026-2027/188627,ND-WRK-1324,Normal/Others,2026-2027,500000.0,683,1000000.0,700000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹500,000 is 0.50× the peer median ₹1,000,000 across 683 comparable works."
WS/MP18131/2025-2026/273605,ND-WRK-1323,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/255343,ND-WRK-1322,Normal/Others,2025-2026,499000.0,1573,990000.0,500000.0,1000000.0,0.5,0.0,False,"Sanctioned amount ₹499,000 is 0.50× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/255336,ND-WRK-1321,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/253009,ND-WRK-1320,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/253008,ND-WRK-1319,Normal/Others,2025-2026,500000.0,1573,990000.0,500000.0,1000000.0,0.51,0.0,False,"Sanctioned amount ₹500,000 is 0.51× the peer median ₹990,000 across 1573 comparable works."
WS/MP18131/2025-2026/253007,ND-WRK-1318,Normal/Others,2025-2026,1000000.0,1573,990000.0,500000.0,1000000.0,1.01,0.0,False,"Sanctioned amount ₹1,000,000 is 1.01× the peer median ₹990,000 across 1573 comparable works."
